STATION,STATION_NAME,DATE,HPCP
COOP:048332,SODA SPRINGS 1 E CA US,19710601 06:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19710601 07:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710604 19:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19710626 03:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710626 04:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19710626 05:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19710626 06:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19710626 07:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19710626 08:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19710626 09:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19710626 10:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19710626 11:00,0.30
COOP:048332,SODA SPRINGS 1 E CA US,19710626 12:00,0.28
COOP:048332,SODA SPRINGS 1 E CA US,19710626 13:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19710626 14:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19710626 15:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710626 16:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19710626 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19710626 18:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19710701 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19710717 14:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710717 16:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710717 17:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19710801 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19710826 18:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710826 19:00,0.20
COOP:048332,SODA SPRINGS 1 E CA US,19710826 20:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19710901 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19710925 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19710925 19:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19710926 03:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19710926 04:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19710926 07:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710926 12:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19710926 13:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19710926 14:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19710926 15:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19710926 16:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19710926 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19710929 08:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19710929 12:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19710929 13:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710929 14:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710929 15:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710929 16:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19710929 17:00,0.20
COOP:048332,SODA SPRINGS 1 E CA US,19710929 18:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19710929 19:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19710929 20:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19710929 21:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19710929 22:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19710929 23:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19710930 06:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19710930 07:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19710930 08:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711001 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19711015 12:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711015 13:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711015 14:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19711015 15:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711015 18:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711015 20:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711016 02:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711016 03:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711016 04:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19711016 05:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711016 06:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711016 09:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711016 10:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711016 11:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19711016 12:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19711016 13:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711016 14:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711016 15:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19711016 16:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711016 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711016 21:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711016 22:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711017 07:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711017 12:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711017 14:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711017 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711017 22:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711017 23:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711023 05:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711023 06:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19711023 07:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711024 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711024 03:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711024 04:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711027 17:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711027 18:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711027 19:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711027 21:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711030 13:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711030 14:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711030 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711030 16:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711101 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19711110 18:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19711113 16:00,4.37
COOP:048332,SODA SPRINGS 1 E CA US,19711124 01:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711124 16:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711126 07:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711126 08:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711126 09:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711126 10:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19711126 11:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19711126 12:00,0.18
COOP:048332,SODA SPRINGS 1 E CA US,19711126 13:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19711126 14:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19711126 15:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711126 16:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19711126 17:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711126 18:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711126 19:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711126 20:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19711126 21:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711126 23:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711127 00:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711127 01:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711127 06:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711127 11:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711127 15:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711127 18:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711127 19:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711127 20:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711127 21:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711127 22:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711127 23:00,0.11
COOP:048332,SODA SPRINGS 1 E CA US,19711128 00:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711128 01:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711128 02:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711128 03:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711128 05:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711128 06:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711128 07:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711128 10:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711128 11:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711128 13:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711128 14:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711128 15:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711128 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711128 18:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711128 19:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711128 20:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711128 22:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711128 23:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711129 00:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711129 01:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711129 02:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711129 03:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19711129 04:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19711129 05:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711129 06:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711129 07:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711129 08:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711129 10:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711129 11:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711129 13:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711129 14:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711129 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711129 18:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711129 23:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711130 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711130 01:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711201 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19711202 07:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711202 08:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19711202 09:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19711202 10:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19711202 11:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19711202 12:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711202 13:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711202 14:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19711202 15:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711202 16:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711202 17:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19711202 18:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711202 19:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19711202 20:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19711202 21:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711202 22:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711203 06:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711203 07:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711203 08:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711203 09:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711203 10:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711203 11:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711203 12:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711203 13:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711203 14:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711203 15:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711203 16:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711203 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711203 18:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711203 20:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711203 22:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711205 19:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711205 20:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711205 21:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711205 22:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711205 23:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711206 00:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711206 01:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711206 02:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711206 03:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711206 04:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711206 05:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711206 06:00,0.11
COOP:048332,SODA SPRINGS 1 E CA US,19711206 07:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711209 05:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19711209 16:00,0.50
COOP:048332,SODA SPRINGS 1 E CA US,19711209 23:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711210 07:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19711210 08:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711210 09:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711210 11:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711210 13:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711210 14:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711210 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711210 16:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711210 17:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19711210 21:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711210 23:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711211 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711211 21:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711211 22:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711211 23:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19711212 00:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711212 01:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711212 02:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711212 03:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711212 04:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711212 05:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711212 06:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19711212 07:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711212 08:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711212 09:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711212 10:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19711212 11:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711212 12:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19711212 13:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711212 14:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711212 15:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711212 16:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711212 17:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711212 18:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19711212 19:00,0.20
COOP:048332,SODA SPRINGS 1 E CA US,19711212 20:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19711213 04:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711213 05:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711214 08:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711214 09:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711214 10:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711214 11:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711214 12:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711214 13:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711214 14:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711214 15:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711214 16:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19711214 17:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19711214 18:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711221 13:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19711226 12:00,8.10
COOP:048332,SODA SPRINGS 1 E CA US,19711227 00:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711227 01:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711227 05:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711227 06:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711227 07:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711227 08:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711227 09:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711227 14:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711227 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711227 16:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711227 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711227 18:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711229 02:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711229 03:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711229 04:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711229 05:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19711229 06:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711229 07:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711229 10:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19711229 11:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711229 12:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19711229 13:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720101 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19720118 22:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720119 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720119 04:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720119 05:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720119 06:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720119 07:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720119 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720119 16:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720119 19:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720119 20:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19720119 21:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720119 22:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720119 23:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720120 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720120 03:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720120 05:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720120 06:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720120 07:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19720120 08:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720120 09:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720120 10:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720120 11:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720120 12:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720120 13:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720121 07:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720121 08:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720121 09:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720121 10:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720121 11:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19720121 12:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720121 13:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720121 14:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720121 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720121 16:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720121 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720121 18:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720121 19:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720122 00:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720122 01:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720122 10:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720122 11:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720122 12:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720122 13:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720122 14:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720122 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720122 16:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720122 17:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720122 18:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720122 19:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19720122 20:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19720122 21:00,0.20
COOP:048332,SODA SPRINGS 1 E CA US,19720122 22:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19720122 23:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19720123 00:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19720123 01:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19720123 02:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19720123 03:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19720123 04:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19720123 05:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19720123 06:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19720123 07:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19720123 08:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19720123 09:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720123 10:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720123 13:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720123 14:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720123 15:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19720124 11:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19720128 06:00,2.25
COOP:048332,SODA SPRINGS 1 E CA US,19720201 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19720204 18:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720204 19:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19720204 20:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720204 21:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720204 23:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720205 00:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720205 01:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720205 02:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720205 03:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19720205 04:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720205 08:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720205 09:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19720205 10:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720205 11:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720205 12:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19720205 13:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720205 14:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19720205 15:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19720205 16:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19720205 17:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720205 18:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19720205 20:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720205 21:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720205 22:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720205 23:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720206 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720206 01:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720206 02:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19720206 04:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19720206 05:00,0.01
